date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2021-03-07,0.15819966342919933,0.17424131713728114,0.11150047785919083,624188.0,5210.0,7836.0,97.0,0.14595031741099915,652175.0,432714.0,217802.0,6.0
2021-03-08,0.15819966342919933,0.17424131713728114,0.11150047785919083,626882.0,2694.0,7921.0,85.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-09,0.15819966342919933,0.17424131713728114,0.11150047785919083,631700.0,4818.0,8037.0,116.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-10,0.15819966342919933,0.17424131713728114,0.11150047785919083,637344.0,5644.0,8146.0,109.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-11,0.15819966342919933,0.17424131713728114,0.11150047785919083,641295.0,3951.0,8244.0,98.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-12,0.15819966342919933,0.17424131713728114,0.11150047785919083,645457.0,4162.0,8346.0,102.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-13,0.15819966342919933,0.17424131713728114,0.11150047785919083,650209.0,4752.0,8440.0,94.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-14,0.15819966342919933,0.17424131713728114,0.11150047785919083,654912.0,4703.0,8528.0,88.0,0.14595031741099915,784461.0,540097.0,242544.0,6.0
2021-03-15,0.15819966342919933,0.17424131713728114,0.11150047785919083,657214.0,2302.0,8605.0,77.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-16,0.15819966342919933,0.17424131713728114,0.11150047785919083,661025.0,3811.0,8669.0,64.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-17,0.15819966342919933,0.17424131713728114,0.11150047785919083,665746.0,4721.0,8738.0,69.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-18,0.15819966342919933,0.17424131713728114,0.11150047785919083,669337.0,3591.0,8814.0,76.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-19,0.15819966342919933,0.17424131713728114,0.11150047785919083,672631.0,3294.0,8894.0,80.0,0.14595031741099915,0.0,0.0,0.0,0.0
2021-03-20,0.1618191415899188,0.18101058008917834,0.11150047785919083,676460.0,3829.0,8978.0,84.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-21,0.1618191415899188,0.18101058008917834,0.11150047785919083,680076.0,3616.0,9044.0,66.0,0.14883200954061762,915724.0,653627.0,260196.0,6.0
2021-03-22,0.1618191415899188,0.18101058008917834,0.11150047785919083,682042.0,1966.0,9104.0,60.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-23,0.1618191415899188,0.18101058008917834,0.11150047785919083,685094.0,3052.0,9190.0,86.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-24,0.1618191415899188,0.18101058008917834,0.11150047785919083,688587.0,3493.0,9261.0,71.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-25,0.1618191415899188,0.18101058008917834,0.11150047785919083,691648.0,3061.0,9313.0,52.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-26,0.1618191415899188,0.18101058008917834,0.11150047785919083,694284.0,2636.0,9373.0,60.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-27,0.1618191415899188,0.18101058008917834,0.11150047785919083,697479.0,3195.0,9426.0,53.0,0.14883200954061762,0.0,0.0,0.0,0.0
2021-03-28,0.1647269246066766,0.18101058008917834,0.11150047785919083,700607.0,3128.0,9496.0,70.0,0.15114105772140168,1021329.0,751763.0,267615.0,6.0
2021-03-29,0.1647269246066766,0.18101058008917834,0.11150047785919083,702117.0,1510.0,9542.0,46.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-03-30,0.1647269246066766,0.18101058008917834,0.11150047785919083,704811.0,2694.0,9624.0,82.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-03-31,0.1647269246066766,0.18101058008917834,0.11150047785919083,707876.0,3065.0,9719.0,95.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-01,0.1647269246066766,0.18101058008917834,0.11150047785919083,710422.0,2546.0,9790.0,71.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-02,0.1647269246066766,0.18101058008917834,0.11150047785919083,713050.0,2628.0,9877.0,87.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-03,0.1647269246066766,0.18101058008917834,0.11150047785919083,714421.0,1371.0,9948.0,71.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-04,0.1647269246066766,0.18101058008917834,0.11150047785919083,716997.0,2576.0,10025.0,77.0,0.15114105772140168,1156822.0,861555.0,293042.0,6.0
2021-04-05,0.1647269246066766,0.18101058008917834,0.11150047785919083,717704.0,707.0,10094.0,69.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-06,0.1647269246066766,0.18101058008917834,0.11150047785919083,718676.0,972.0,10094.0,0.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-07,0.1647269246066766,0.18101058008917834,0.11150047785919083,721316.0,2640.0,10243.0,149.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-08,0.1647269246066766,0.18101058008917834,0.11150047785919083,723860.0,2544.0,10322.0,79.0,0.15114105772140168,0.0,0.0,0.0,0.0
2021-04-09,0.1647269246066766,0.18101058008917834,0.11150047785919083,725589.0,1729.0,10411.0,89.0,0.15114105772140168,0.0,0.0,0.0,0.0
